,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
24,《超级星光PK宝典2》,海雷音乐,2008-02-01,午后,场景,写一首歌April 5 1969,顺子,,http://musicdata.baidu.com/data2/lrc/31549390/31549390.lrc,24
24,《Lovers Live》,SONY MUSIC,2002-02-05,午后,场景,Flow,Sade,,http://musicdata.baidu.com/data2/lrc/240458251/240458251.lrc,24
24,《This Is Jazz #1》,SONY MUSIC,1996-08-13,午后,场景,When You'Re Smiling,Louis Armstrong,,http://musicdata.baidu.com/data2/lrc/239770367/239770367.lrc,24
24,《High Plains》,SONY MUSIC,1999-12-30,午后,场景,Montana Half-Light,Philip Aaberg,,http://musicdata.baidu.com/data2/lrc/239770367/239770367.lrc,24
24,国语流行,SONY MUSIC,1999-12-30,午后,场景,我的唯一,T榜,,http://musicdata.baidu.com/data2/lrc/a82717f2abc68703423c29e829698c29/267543654/267543654.lrc,24
24,成人抒情,SONY MUSIC,1999-12-30,午后,场景,《11年》,T榜,,http://musicdata.baidu.com/data2/lrc/d7716b071e36d19ef5b90bd9622670be/267542882/267542882.lrc,24
24,当代节奏布鲁斯,SONY MUSIC,1999-12-30,午后,场景,时差,T榜,,http://musicdata.baidu.com/data2/lrc/62b46228c2781701bed83aa985f1c68b/267541746/267541746.lrc,24
24,国语流行,SONY MUSIC,1999-12-30,午后,场景,懒人制造,T榜,,http://musicdata.baidu.com/data2/lrc/f626d53473f9563c2319ac2a36e86b65/267060903/267060903.lrc,24
24,《Songs From Ally Mcbeal Featuring Vonda Shepard》,SONY MUSIC,1998-07-01,午后,场景,The End Of The World,Vonda Shepard,,http://musicdata.baidu.com/data2/lrc/246661511/246661511.lrc,24
24,电子流行,SONY MUSIC,1998-07-01,午后,场景,我比你更糟糕,T榜,,http://musicdata.baidu.com/data2/lrc/38bafbe470a5a7551b62db0436cf5ec6/271977794/271977794.lrc,24
24,国语流行,SONY MUSIC,1998-07-01,午后,场景,他-小嘿嘿,T榜,,http://musicdata.baidu.com/data2/lrc/9b4d7eef2eddd817649ecaf960422d10/267543451/267543451.lrc,24
