,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
12,《Legend: The Best Of Bob Marley And The Wailers-Polygram Records》,天凯唱片,1984-05-08,经典老歌,热门,No Woman No Cry,Bob Marley,,http://musicdata.baidu.com/data2/lrc/12643829/12643829.lrc,12
12,《永远怀念的...罗文》,EMI,2006-10-30,经典老歌,热门,狮子山下,罗文,,http://musicdata.baidu.com/data2/lrc/795574e58e8def0fcc1e12ece0042f45/257163345/257163345.lrc,12
12,《爱的使者》,环球唱片,1984-06-06,经典老歌,热门,往事如昨,邓丽君,,http://musicdata.baidu.com/data2/lrc/1480274/1480274.lrc,12
12,《True 80'S Love》,环球唱片,2008-04-30,经典老歌,热门,I'Ve Never Been To Me,Charlene,,http://musicdata.baidu.com/data2/lrc/12596334/12596334.lrc,12
12,《Encore》,环球唱片,2002-11-25,经典老歌,热门,"Say You, Say Me",Lionel Richie,,http://musicdata.baidu.com/data2/lrc/2185428/2185428.lrc,12
12,《我的真心献给你》,环球唱片,2009-07-14,经典老歌,热门,我的真心献给你,黎明,,http://musicdata.baidu.com/data2/lrc/7362947/7362947.lrc,12
12,《城市民歌精选》,环球唱片,2009-07-14,经典老歌,热门,渔火闪闪,区瑞强,,http://musicdata.baidu.com/data2/lrc/241663886/241663886.lrc,12
13,《兜风心情》,环球唱片,1989-07-10,经典老歌,热门,明月夜,张国荣,,http://musicdata.baidu.com/data2/lrc/bb61f19214f408bdf26a589d5c0d6f40/257168456/257168456.lrc,13
13,《活出生命Live演唱会》,环球唱片,2004-12-01,经典老歌,热门,讲你知,张学友,,http://musicdata.baidu.com/data2/lrc/13984479/13984479.lrc,13
13,"《Everybody Else Is Doing It, So Why Can'T We?》",Island Records,1993-03-01,经典老歌,热门,Dreams,The Cranberries,,http://musicdata.baidu.com/data2/lrc/10310844/10310844.lrc,13
13,《Alan听心》,Island Records,2006-12-11,经典老歌,热门,我心只有你,谭咏麟,,http://musicdata.baidu.com/data2/lrc/1169820/1169820.lrc,13
13,《Motown Celebrates Black History - Motown Hits》,环球唱片,2008-08-04,经典老歌,热门,Back At One,Brian Mcknight,,http://musicdata.baidu.com/data2/lrc/7585854/7585854.lrc,13
13,《完美石刻》,星工场,2003-10-17,经典老歌,热门,代价,孙国庆,,http://musicdata.baidu.com/data2/lrc/13840446/13840446.lrc,13
13,《贞观长歌》,星工场,老孙文化,经典老歌,热门,贞观长歌,张澜澜,,http://musicdata.baidu.com/data2/lrc/64979745/64979745.lrc,13
13,《I Am Rock》,环球唱片,2011-02-21,经典老歌,热门,Zombie,The Cranberries,,http://musicdata.baidu.com/data2/lrc/7356326/7356326.lrc,13
13,《偿还》,环球唱片,1985-08-19,经典老歌,热门,天外天上天无涯,邓丽君,,http://musicdata.baidu.com/data2/lrc/14895596/14895596.lrc,13
13,《唯一》,SONY MUSIC,2001-09-23,经典老歌,热门,戒不了你,王力宏,,http://musicdata.baidu.com/data2/lrc/3095ed5336fa6b66d29453ad9b5b4344/277136857/277136857.lrc,13
13,《真经典 - 区瑞强》,环球唱片,2009-07-14,经典老歌,热门,陌上归人,区瑞强,,http://musicdata.baidu.com/data2/lrc/7348850/7348850.lrc,13
13,《幸福男子》,天凯唱片,2006-01-01,经典老歌,热门,心有独钟,陈晓东,,http://musicdata.baidu.com/data2/lrc/2044751/2044751.lrc,13
13,《小乔流水》,天凯唱片,2006-07-31,经典老歌,热门,逝去的爱,乔维怡,,http://musicdata.baidu.com/data2/lrc/1128171/1128171.lrc,13
13,《饿狼传说》,环球唱片,1994-05-01,经典老歌,热门,天与地,张学友,,http://musicdata.baidu.com/data2/lrc/14943703/14943703.lrc,13
13,《不悔》,环球唱片,2008-11-21,经典老歌,热门,油麻菜籽,蔡琴,,http://musicdata.baidu.com/data2/lrc/236358/236358.lrc,13
13,《陈慧娴三合一珍藏集》,环球唱片,2009-07-14,经典老歌,热门,冰点,陈慧娴,,http://musicdata.baidu.com/data2/lrc/1257172/1257172.lrc,13
13,《原乡情浓 [歌林]》,环球唱片,1980-09-01,经典老歌,热门,望一望,邓丽君,,http://musicdata.baidu.com/data2/lrc/1458264/1458264.lrc,13
14,《梦幻古堡》,环球唱片,1993-01-01,经典老歌,热门,心爱,黎明,,http://musicdata.baidu.com/data2/lrc/1371118/1371118.lrc,14
14,《思君集》,环球唱片,2004-05-01,经典老歌,热门,难忘的一天,邓丽君,,http://musicdata.baidu.com/data2/lrc/1406731/1406731.lrc,14
14,《Cool - Legends》,环球唱片,2004-05-01,经典老歌,热门,Against All Odds (Take A Look At Me Now),Phil Collins,,http://musicdata.baidu.com/data2/lrc/8559131/8559131.lrc,14
14,《Movie 930》,环球唱片,2004-05-01,经典老歌,热门,What A Wonderful World,Louis Armstrong,,http://musicdata.baidu.com/data2/lrc/8073006/8073006.lrc,14
14,《Pure 90s》,EMI,2008-06-16,经典老歌,热门,Wannabe (Radio Edit),Spice Girls,,http://musicdata.baidu.com/data2/lrc/12703872/12703872.lrc,14
14,《好歌茹芸》,环球唱片,2011-05-13,经典老歌,热门,破晓,许茹芸,,http://musicdata.baidu.com/data2/lrc/64983550/64983550.lrc,14
14,《遇见》,常喜唱片,2000-01-01,经典老歌,热门,缺口,蔡琴,,http://musicdata.baidu.com/data2/lrc/2049164/2049164.lrc,14
14,《相爱》,环球唱片,1986-10-29,经典老歌,热门,温馨,张学友,,http://musicdata.baidu.com/data2/lrc/217684/217684.lrc,14
14,《爱得太傻》,环球唱片,2009-07-14,经典老歌,热门,只要为我爱一天,黎明,,http://musicdata.baidu.com/data2/lrc/1175858/1175858.lrc,14
14,经典老歌,环球唱片,2009-07-14,经典老歌,热门,My All,Mariah Carey,,http://musicdata.baidu.com/data2/lrc/6185fbd9f1098e7bfab99e573a4a73b9/284405169/284405169.lrc,14
14,《黄凯芹给您留念30首》,环球唱片,2009-07-14,经典老歌,热门,伤尽我心的说话,黄凯芹,,http://musicdata.baidu.com/data2/lrc/7355634/7355634.lrc,14
