,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
28,《十年浓情黄品源情歌精选》,滚石唱片,2000-10-01,成名曲,热门,你怎么舍得我难过,黄品源,,http://musicdata.baidu.com/data2/lrc/31501477/31501477.lrc,28
28,《滚石香港黄金十年黄品源精选》,滚石唱片,2003-03-14,成名曲,热门,你怎么舍得我难过,黄品源,,http://musicdata.baidu.com/data2/lrc/31501476/31501476.lrc,28
28,《Supreme Dance Remix》,滚石唱片,2001-09-27,成名曲,热门,明爱暗恋补习社,Twins,,http://musicdata.baidu.com/data2/lrc/65087831/65087831.lrc,28
28,《爱曲初体验》,滚石唱片,2001-01-26,成名曲,热门,星星堆满天,杨乃文,,http://musicdata.baidu.com/data2/lrc/31533886/31533886.lrc,28
28,《爱曲初体验》,滚石唱片,2001-01-26,成名曲,热门,爱的初体验,张震岳,,http://musicdata.baidu.com/data2/lrc/31506179/31506179.lrc,28
28,《爱曲初体验》,滚石唱片,2001-01-26,成名曲,热门,心太软,任贤齐,,http://musicdata.baidu.com/data2/lrc/31513338/31513338.lrc,28
28,《滚石香港黄金十年张洪量精选》,滚石唱片,2003-03-14,成名曲,热门,你知道我在等你吗,张洪量,,http://musicdata.baidu.com/data2/lrc/31522035/31522035.lrc,28
28,《第一张精选》,滚石唱片,2004-01-09,成名曲,热门,星星堆满天,杨乃文,,http://musicdata.baidu.com/data2/lrc/31533885/31533885.lrc,28
28,《K歌王国－女人K歌》,滚石唱片,2002-04-11,成名曲,热门,回家,顺子,,http://musicdata.baidu.com/data2/lrc/31517366/31517366.lrc,28
29,"《全世界只有你不知道 新歌,精选跨时空情歌全集》",滚石唱片,2004-04-01,成名曲,热门,你知道我在等你吗,张洪量,,http://musicdata.baidu.com/data2/lrc/31522034/31522034.lrc,29
29,《K歌王国－女人K歌》,滚石唱片,2002-04-11,成名曲,热门,新不了情,万芳,,http://musicdata.baidu.com/data2/lrc/31555885/31555885.lrc,29
29,《K歌王国－女人K歌》,滚石唱片,2002-04-11,成名曲,热门,味道,辛晓琪,,http://musicdata.baidu.com/data2/lrc/31500056/31500056.lrc,29
29,《K歌王国－女人K歌》,滚石唱片,2002-04-11,成名曲,热门,还是会寂寞,陈绮贞,,http://musicdata.baidu.com/data2/lrc/31504808/31504808.lrc,29
29,《K歌王国－女人K歌》,滚石唱片,2002-04-11,成名曲,热门,勇气,梁静茹,,http://musicdata.baidu.com/data2/lrc/31550453/31550453.lrc,29
29,《滚石香港黄金十年无印良品精选》,滚石唱片,2003-04-14,成名曲,热门,掌心,无印良品,,http://musicdata.baidu.com/data2/lrc/31501195/31501195.lrc,29
29,《滚石香港黄金十年苏慧伦精选》,滚石唱片,2003-03-14,成名曲,热门,鸭子,苏慧伦,,http://musicdata.baidu.com/data2/lrc/31510469/31510469.lrc,29
29,《903 ID Club 拉阔音乐会》,滚石唱片,2007-09-21,成名曲,热门,未知,草蜢,,http://musicdata.baidu.com/data2/lrc/65082886/65082886.lrc,29
29,《滚石香港黄金十年杜德伟精选》,滚石唱片,2003-03-14,成名曲,热门,情人,杜德伟,,http://musicdata.baidu.com/data2/lrc/31519567/31519567.lrc,29
29,《顺子 SHUNZA》,滚石唱片,1997-11-01,成名曲,热门,回家,顺子,,http://musicdata.baidu.com/data2/lrc/31517364/31517364.lrc,29
