,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
2,"《失恋万岁 新歌,精选》",滚石唱片,1998-01-01,流金岁月,主题,Lemon Tree,苏慧伦,,http://musicdata.baidu.com/data2/lrc/251699909/251699909.lrc,2
2,《Dominic Miller》,环球唱片,2004-02-02,流金岁月,主题,Shape Of My Heart,"Dominic Miller,Sting",,http://musicdata.baidu.com/data2/lrc/134736161/134736161.lrc,2
2,《The Ultimate Collection》,SONY MUSIC,2007-10-20,流金岁月,主题,I Will Always Love You,Whitney Houston,,http://musicdata.baidu.com/data2/lrc/134427346/134427346.lrc,2
2,《Love Songs》,环球唱片,2004-01-19,流金岁月,主题,Save The Best For Last,Vanessa Williams,,http://musicdata.baidu.com/data2/lrc/358598/358598.lrc,2
2,《A Tribute Album》,SONY MUSIC,1996-04-21,流金岁月,主题,When You Say Nothing At All,Alison Krauss & Union Station,,http://musicdata.baidu.com/data2/lrc/31617490/31617490.lrc,2
2,《I Don't Want To Miss A Thing》,SONY MUSIC,2002-02-05,流金岁月,主题,I Don't Want To Miss A Thing,Aerosmith,,http://musicdata.baidu.com/data2/lrc/65428310/65428310.lrc,2
2,《Anne Murray The Best Of...So Far - 20 Greatest Hits》,EMI,2007-12-01,流金岁月,主题,You Needed Me,Anne Murray,,http://musicdata.baidu.com/data2/lrc/2713296/2713296.lrc,2
3,《Gold》,环球唱片,2006-03-13,流金岁月,主题,Unchained Melody,The Righteous Brothers,,http://musicdata.baidu.com/data2/lrc/2221954/2221954.lrc,3
3,《Sunshine》,环球唱片,2001-11-26,流金岁月,主题,Never Had A Dream Come True,S Club 7,,http://musicdata.baidu.com/data2/lrc/103801691/103801691.lrc,3
3,《King Of Pop》,SONY MUSIC,2008-09-29,流金岁月,主题,You Are Not Alone,Michael Jackson,,http://musicdata.baidu.com/data2/lrc/13881313/13881313.lrc,3
3,《King Of Pop》,SONY MUSIC,2008-09-29,流金岁月,主题,Beat It,Michael Jackson,,http://musicdata.baidu.com/data2/lrc/13875276/13875276.lrc,3
3,《King Of Pop》,SONY MUSIC,2008-09-29,流金岁月,主题,Heal The World,Michael Jackson,,http://musicdata.baidu.com/data2/lrc/241738373/241738373.lrc,3
3,《Hell Freezes Over》,Geffen Records,1994-11-08,流金岁月,主题,Love Will Keep Us Alive,Eagles,,http://musicdata.baidu.com/data2/lrc/13851145/13851145.lrc,3
3,《Singles 1969-1981》,环球唱片,2000-01-17,流金岁月,主题,Yesterday Once More - 1991 Remix,Carpenters,,http://musicdata.baidu.com/data2/lrc/65fcc040dfc6ac6a5115fa88546ddb4f/269248484/269248484.lrc,3
3,《Singles 1969-1981》,环球唱片,2000-01-17,流金岁月,主题,Top Of The World - 1973 Remix,Carpenters,,http://musicdata.baidu.com/data2/lrc/bb898224163964668ed973ed2806ddfa/269248462/269248462.lrc,3
3,《情定滚石X情定巴黎》,环球唱片,2000-01-17,流金岁月,主题,Lemon Tree(柠檬树),苏慧伦,,http://musicdata.baidu.com/data2/lrc/14882742/14882742.lrc,3
3,《The Definitive Collection》,环球唱片,2001-10-22,流金岁月,主题,Dancing Queen,Abba,,http://musicdata.baidu.com/data2/lrc/1762870/1762870.lrc,3
3,《LEMON TREE》,滚石唱片,1996-05-01,流金岁月,主题,Lemon Tree,苏慧伦,,http://musicdata.baidu.com/data2/lrc/13897588/13897588.lrc,3
3,《Acoustica》,华纳音乐,2001-06-05,流金岁月,主题,Love Of My Live,Scorpions,,http://musicdata.baidu.com/data2/lrc/67824703/67824703.lrc,3
3,《广告歌曲大赏》,华纳音乐,1999-04-01,流金岁月,主题,Lemon Tree(Lemon C柠檬汽水广告主题曲),苏慧伦,,http://musicdata.baidu.com/data2/lrc/57457038/57457038.lrc,3
3,《Whitney Houston》,SONY MUSIC,1985-02-14,流金岁月,主题,Greatest Love Of All,Whitney Houston,,http://musicdata.baidu.com/data2/lrc/1502875/1502875.lrc,3
3,《16 Most Requested Songs》,SONY MUSIC,1993-07-19,流金岁月,主题,Moon River,Andy Williams,,http://musicdata.baidu.com/data2/lrc/14955315/14955315.lrc,3
3,《Greatest Hits》,SONY MUSIC,2002-05-20,流金岁月,主题,Without You,Mariah Carey,,http://musicdata.baidu.com/data2/lrc/1353419/1353419.lrc,3
3,《Surfacing》,Arista,1997-09-01,流金岁月,主题,Angel,Sarah McLachlan,,http://musicdata.baidu.com/data2/lrc/241735922/241735922.lrc,3
3,《Aquarius》,环球唱片,2000-02-28,流金岁月,主题,Aquarius,Aqua,,http://musicdata.baidu.com/data2/lrc/14991685/14991685.lrc,3
3,《The Ultimate Collection》,SONY MUSIC,2007-10-20,流金岁月,主题,Run To You,Whitney Houston,,http://musicdata.baidu.com/data2/lrc/13991689/13991689.lrc,3
3,《Cartoon Heroes-Mca》,环球唱片,2002-05-22,流金岁月,主题,My Oh My,Aqua,,http://musicdata.baidu.com/data2/lrc/13902301/13902301.lrc,3
4,《Playlist: The Very Best Of Backstreet Boys》,SONY MUSIC,2011-10-24,流金岁月,主题,I Want It That Way,Backstreet Boys,,http://musicdata.baidu.com/data2/lrc/241272398/241272398.lrc,4
4,《还爱》,潮水音乐,2015-02-11,流金岁月,主题,爱你的宿命,张信哲,,http://musicdata.baidu.com/data2/lrc/1c784eca77e6e0db85669e205e4e83ce/266687591/266687591.lrc,4
4,《Xscape》,MJJ Productions,2014-05-13,流金岁月,主题,Love Never Felt So Good,Michael Jackson,,http://musicdata.baidu.com/data2/lrc/240800769/240800769.lrc,4
4,《Lenka》,SONY MUSIC,2008-09-23,流金岁月,主题,Trouble Is A Friend,Lenka,,http://musicdata.baidu.com/data2/lrc/240456121/240456121.lrc,4
4,《The Best Of Me》,环球唱片,1999-11-15,流金岁月,主题,(Everything I Do) I Do It For You,Bryan Adams,,http://musicdata.baidu.com/data2/lrc/246646000/246646000.lrc,4
4,《...Baby One More Time 》,SONY MUSIC,2008-02-04,流金岁月,主题,Baby One More Time,Britney Spears,,http://musicdata.baidu.com/data2/lrc/13904309/13904309.lrc,4
4,《Lionel Richie》,环球唱片,2003-05-12,流金岁月,主题,Endless Love,Lionel Richie,,http://musicdata.baidu.com/data2/lrc/239772257/239772257.lrc,4
4,"《B In The Mix, The Remixes Vol 2》",SONY MUSIC,2011-10-10,流金岁月,主题,Till The World Ends,Britney Spears,,http://musicdata.baidu.com/data2/lrc/239135822/239135822.lrc,4
4,《Love Changes Everything - The Andrew Lloyd Webber Collection Vol.2》,环球唱片,2008-04-16,流金岁月,主题,The Phantom Of The Opera,"Sarah Brightman,Steve Harley",,http://musicdata.baidu.com/data2/lrc/12625505/12625505.lrc,4
4,《Miss Independent》,环球唱片,2008-04-16,流金岁月,主题,Big Big World,Emilia,,http://musicdata.baidu.com/data2/lrc/10318633/10318633.lrc,4
4,《The Carpenters》,环球唱片,2003-11-14,流金岁月,主题,Jambalaya,Carpenters,,http://musicdata.baidu.com/data2/lrc/238958966/238958966.lrc,4
4,《The Best Of The Cranberries 20Th Century Masters The Millennium Collection》,环球唱片,2006-02-02,流金岁月,主题,Zombie,The Cranberries,,http://musicdata.baidu.com/data2/lrc/10212535/10212535.lrc,4
4,《Stars:The Best Of The Cranberries 1992-2002》,Island Records,2002-09-16,流金岁月,主题,Dreams,The Cranberries,,http://musicdata.baidu.com/data2/lrc/10212491/10212491.lrc,4
4,《1989-2002 From There To Here》,环球唱片,2002-11-11,流金岁月,主题,Back At One,Brian Mcknight,,http://musicdata.baidu.com/data2/lrc/10212490/10212490.lrc,4
4,《Stars:The Best Of The Cranberries 1992-2002》,Island Records,2002-09-16,流金岁月,主题,Zombie,The Cranberries,,http://musicdata.baidu.com/data2/lrc/10212481/10212481.lrc,4
4,《Greatest Love Of All 爱情四叶草(第二版)》,Island Records,2002-09-16,流金岁月,主题,I Believe I Can Fly,R. Kelly,,http://musicdata.baidu.com/data2/lrc/990616/990616.lrc,4
4,《Elements—热唱歌曲》,环球唱片,2009-12-28,流金岁月,主题,飘雪,陈慧娴,,http://musicdata.baidu.com/data2/lrc/239105874/239105874.lrc,4
4,"《爱,转动_精选》",SONY MUSIC,1998-12-16,流金岁月,主题,让我一次爱个够,庾澄庆,,http://musicdata.baidu.com/data2/lrc/982158/982158.lrc,4
4,《歌者恋歌浓情30年经典金曲》,环球唱片,2006-07-29,流金岁月,主题,朋友,谭咏麟,,http://musicdata.baidu.com/data2/lrc/979513/979513.lrc,4
4,《国语真经典》,环球唱片,2005-01-01,流金岁月,主题,如果云知道,许茹芸,,http://musicdata.baidu.com/data2/lrc/972698/972698.lrc,4
5,《The Ultimate Collection》,SONY MUSIC,2002-07-08,流金岁月,主题,Missing You Now,Michael Bolton,,http://musicdata.baidu.com/data2/lrc/9762128/9762128.lrc,5
5,《Old Friends》,SONY MUSIC,2013-09-09,流金岁月,主题,The Sound Of Silence,Simon & Garfunkel,,http://musicdata.baidu.com/data2/lrc/9762034/9762034.lrc,5
5,"《Take Me Home, Country Roads》",SONY MUSIC,1993-07-16,流金岁月,主题,"Take Me Home, Country Roads",John Denver,,http://musicdata.baidu.com/data2/lrc/9762011/9762011.lrc,5
5,《我钟意》,SONY MUSIC,2004-07-28,流金岁月,主题,花火,梁咏琪,,http://musicdata.baidu.com/data2/lrc/251697197/251697197.lrc,5
5,《The Essential Michael Jackson》,Motown Records,2005-07-18,流金岁月,主题,You Are Not Alone,Michael Jackson,,http://musicdata.baidu.com/data2/lrc/12460320/12460320.lrc,5
5,《Slowhand / 461 Ocean Boulevard》,环球唱片,2003-07-28,流金岁月,主题,Wonderful Tonight,Eric Clapton,,http://musicdata.baidu.com/data2/lrc/9677234/9677234.lrc,5
5,《A Song For You》,Digital Distribution Estonia,2000-09-12,流金岁月,主题,Top Of The World,Carpenters,,http://musicdata.baidu.com/data2/lrc/239132942/239132942.lrc,5
5,《国日英最佳精选》,滚石唱片,2000-05-01,流金岁月,主题,当爱已成往事,张国荣,,http://musicdata.baidu.com/data2/lrc/15340288/15340288.lrc,5
5,《恋恋风尘》,太合麦田,1995-05-01,流金岁月,主题,恋恋风尘,老狼,,http://musicdata.baidu.com/data2/lrc/239133165/239133165.lrc,5
5,《让我一次爱个够》,福茂唱片,1989-07-20,流金岁月,主题,让我一次爱个够,庾澄庆,,http://musicdata.baidu.com/data2/lrc/239136149/239136149.lrc,5
5,《邓丽君3合1》,环球唱片,2010-09-25,流金岁月,主题,在水一方,邓丽君,,http://musicdata.baidu.com/data2/lrc/13909760/13909760.lrc,5
5,《王菲 2CD 精选》,环球唱片,2009-07-14,流金岁月,主题,但愿人长久,王菲,,http://musicdata.baidu.com/data2/lrc/944757/944757.lrc,5
5,《J女神 影音典藏精选》,独立发行,2012-09-07,流金岁月,主题,我知道你很难过,蔡依林,,http://musicdata.baidu.com/data2/lrc/0407813e4389a4af33c8229b5bbdda8e/257162749/257162749.lrc,5
5,《Festa》,环球唱片,2008-04-22,流金岁月,主题,Back At One,Brian Mcknight,,http://musicdata.baidu.com/data2/lrc/9443224/9443224.lrc,5
5,《弦歌有你》,英皇唱片,2007-01-30,流金岁月,主题,白月光,张信哲,,http://musicdata.baidu.com/data2/lrc/121898751/121898751.lrc,5
5,《茹此精彩13首(香港版)》,环球唱片,1997-10-01,流金岁月,主题,如果云知道,许茹芸,,http://musicdata.baidu.com/data2/lrc/938270/938270.lrc,5
5,"《Love, Whitney》",SONY MUSIC,2001-11-14,流金岁月,主题,I Will Always Love You,Whitney Houston,,http://musicdata.baidu.com/data2/lrc/13890284/13890284.lrc,5
5,"《Love, Whitney》",SONY MUSIC,2001-11-14,流金岁月,主题,I Have Nothing,Whitney Houston,,http://musicdata.baidu.com/data2/lrc/13908905/13908905.lrc,5
5,《100 Tubes 80S》,SONY MUSIC,2009-09-07,流金岁月,主题,All Out Of Love,Air Supply,,http://musicdata.baidu.com/data2/lrc/14951038/14951038.lrc,5
5,《罗文的光辉舞台》,SONY MUSIC,1996-01-01,流金岁月,主题,狮子山下,罗文,,http://musicdata.baidu.com/data2/lrc/936448/936448.lrc,5
6,《环球Sacd天碟系列 - 谭咏麟 2》,环球唱片,2009-07-14,流金岁月,主题,朋友,谭咏麟,,http://musicdata.baidu.com/data2/lrc/239153826/239153826.lrc,6
6,《爱的力量 10年情歌最精选》,环球唱片,2007-02-09,流金岁月,主题,原来你什么都不想要,张惠妹,,http://musicdata.baidu.com/data2/lrc/31712770/31712770.lrc,6
