,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
11,《生活精选》,滚石唱片,1994-01-28,校园,场景,大海的烦恼,黄品源,,http://musicdata.baidu.com/data2/lrc/219650/219650.lrc,11
11,《似水流年》,泰达唱片,2003-09-01,校园,场景,紫罗兰,李健,,http://musicdata.baidu.com/data2/lrc/241215640/241215640.lrc,11
11,《梅花引》,天艺唱片,2010-01-23,校园,场景,五月槐花香,宋祖英,,http://musicdata.baidu.com/data2/lrc/7f901f28e4ed63e3dfae46b9c82e78d2/266531623/266531623.lrc,11
11,《第168场演唱会 台北体育场全纪录(五月天LIVE)》,滚石唱片,1999-11-30,校园,场景,就在今夜,五月天,,http://musicdata.baidu.com/data2/lrc/36a3d7e0f39b3ff93ca4a35047db4231/269239221/269239221.lrc,11
12,《妈妈的吻》,滚石唱片,2002-07-01,校园,场景,小燕子,朱晓琳,,http://musicdata.baidu.com/data2/lrc/65006347/65006347.lrc,12
12,《爱在记忆中找你》,英皇唱片,2007-11-23,校园,场景,你并不孤单,林峯,,http://musicdata.baidu.com/data2/lrc/14933029/14933029.lrc,12
12,《纯粹》,摩登天空,2004-03-01,校园,场景,纯粹(向阳花),姜昕,,http://musicdata.baidu.com/data2/lrc/14526412/14526412.lrc,12
12,《我确定》,京文唱片,2006-06-19,校园,场景,就像我,刘芮伊,,http://musicdata.baidu.com/data2/lrc/1445031/1445031.lrc,12
12,《舞法无天》,福茂唱片,1997-03-19,校园,场景,豆豆龙,范晓萱,,http://musicdata.baidu.com/data2/lrc/3e63bca4bff4220a40e9dc319e2c3190/257172366/257172366.lrc,12
12,《一个人的战役》,福茂唱片,2005-04-01,校园,场景,一个人的战役,黄征,,http://musicdata.baidu.com/data2/lrc/1128139/1128139.lrc,12
12,《认了吧》,环球唱片,2007-04-24,校园,场景,快乐男生,陈奕迅,,http://musicdata.baidu.com/data2/lrc/13863877/13863877.lrc,12
12,《漫游》,21东方,2005-07-01,校园,场景,汹涌,何炅,,http://musicdata.baidu.com/data2/lrc/1074451/1074451.lrc,12
12,《044、儿歌曲库-幼儿唱游歌曲》,颂今音乐,2013-03-22,校园,场景,粉刷匠,小蓓蕾组合,,http://musicdata.baidu.com/data2/lrc/fe59ed0e61c20722b09f729cb78dc9ba/265570478/265570478.lrc,12
12,《019、儿歌曲库-唱给妈妈的歌》,颂今音乐,2013-03-22,校园,场景,天下的妈妈都是一样的,小蓓蕾组合,,http://musicdata.baidu.com/data2/lrc/9ce275d1455104ee2f129dc75824e7e3/265984042/265984042.lrc,12
12,《019、儿歌曲库-唱给妈妈的歌》,颂今音乐,2013-03-22,校园,场景,走在乡间的小路上,卓依婷,,http://musicdata.baidu.com/data2/lrc/13887804/13887804.lrc,12
12,《烂泥》,环球唱片,2001-11-01,校园,场景,及时赶到,许志安,,http://musicdata.baidu.com/data2/lrc/3c26b573ee52fa97d3ca8441e2982bee/259261910/259261910.lrc,12
12,《在梵高的星空下》,华谊兄弟,2007-10-21,校园,场景,3号楼211,尚雯婕,,http://musicdata.baidu.com/data2/lrc/249330/249330.lrc,12
12,《The Downward Spiral》,环球唱片,2007-02-13,校园,场景,Eraser,Nine Inch Nails,,http://musicdata.baidu.com/data2/lrc/12481739/12481739.lrc,12
12,《没话说》,艺能动音,1999-08-01,校园,场景,沙滩,梅艳芳,,http://musicdata.baidu.com/data2/lrc/2081351/2081351.lrc,12
12,《Rooney》,环球唱片,2003-06-02,校园,场景,Sorry Sorry,Rooney,,http://musicdata.baidu.com/data2/lrc/246654766/246654766.lrc,12
12,《每个人心中都有一个羽泉》,华谊兄弟,2009-07-26,校园,场景,让风吹吹我吧,羽泉,,http://musicdata.baidu.com/data2/lrc/286818/286818.lrc,12
12,国语,华谊兄弟,2009-07-26,校园,场景,雨,陈霄,,http://musicdata.baidu.com/data2/lrc/12645153/12645153.lrc,12
12,《重返地下》,北京京文唱片传播有限公司,2003-09-01,校园,场景,扭曲的机器,扭曲的机器,,http://musicdata.baidu.com/data2/lrc/14550684/14550684.lrc,12
12,《重返地下》,北京京文唱片传播有限公司,2003-09-01,校园,场景,全体出动,扭曲的机器,,http://musicdata.baidu.com/data2/lrc/14550451/14550451.lrc,12
13,《悔恨的泪》,北京京文唱片传播有限公司,2001-06-10,校园,场景,铁窗泪,迟志强,,http://musicdata.baidu.com/data2/lrc/5a29bb52a80b129171c95eacf2cfc962/257174110/257174110.lrc,13
13,《鱼人》,环球唱片,2011-04-01,校园,场景,懂你的了解,纪佳松,,http://musicdata.baidu.com/data2/lrc/5562006/5562006.lrc,13
13,《可以爱》,21东方,2004-07-01,校园,场景,还有我,何炅,,http://musicdata.baidu.com/data2/lrc/929049/929049.lrc,13
13,《唯一潘越云 最完整精选全纪录》,滚石唱片,1999-12-15,校园,场景,野百合也有春天,潘越云,,http://musicdata.baidu.com/data2/lrc/13908491/13908491.lrc,13
13,《我等你》,滚石唱片,2000-01-07,校园,场景,对白,刘若英,,http://musicdata.baidu.com/data2/lrc/13870173/13870173.lrc,13
13,《黑豹》,滚石唱片,1992-12-15,校园,场景,眼光里,黑豹乐队,,http://musicdata.baidu.com/data2/lrc/901158/901158.lrc,13
13,《黑豹》,滚石唱片,1992-12-15,校园,场景,Take Care,黑豹乐队,,http://musicdata.baidu.com/data2/lrc/833814/833814.lrc,13
13,《再见王子》,亚神音乐,2010-05-14,校园,场景,有礼的谎,棉花糖,,http://musicdata.baidu.com/data2/lrc/14969496/14969496.lrc,13
13,《春风》,钛友文化,2003-10-01,校园,场景,明日午后,王筝,,http://musicdata.baidu.com/data2/lrc/240112944/240112944.lrc,13
13,《路遥》,SONY MUSIC,2010-06-07,校园,场景,路遥,陆瑶,,http://musicdata.baidu.com/data2/lrc/7583068/7583068.lrc,13
13,《校园青春乐》,SONY MUSIC,1997-09-07,校园,场景,生日快乐,卓依婷,,http://musicdata.baidu.com/data2/lrc/246650595/246650595.lrc,13
13,《校园青春乐》,SONY MUSIC,1997-09-07,校园,场景,雨中即景,卓依婷,,http://musicdata.baidu.com/data2/lrc/14996210/14996210.lrc,13
13,"《1,1 Play n Fun》",滚石唱片,2009-11-06,校园,场景,忘了我是谁,卓文萱,,http://musicdata.baidu.com/data2/lrc/12443276/12443276.lrc,13
13,《黄玫瑰》,环球唱片,2007-05-03,校园,场景,爱上双鱼座,黄灿,,http://musicdata.baidu.com/data2/lrc/298490/298490.lrc,13
13,《孤独的人是可耻的》,滚石唱片,1994-10-06,校园,场景,上苍保佑吃完了饭的人民,张楚,,http://musicdata.baidu.com/data2/lrc/13886001/13886001.lrc,13
13,《三十》,滚石唱片,2005-07-05,校园,场景,求爱歌,羽泉,,http://musicdata.baidu.com/data2/lrc/14919726/14919726.lrc,13
13,《青春纪念册》,SONY MUSIC,2004-01-30,校园,场景,花季,可米小子,,http://musicdata.baidu.com/data2/lrc/2067466/2067466.lrc,13
13,《蔡国庆国庆—歌样年华三十年》,龙乐文化,2014-07-15,校园,场景,给予,蔡国庆,,http://musicdata.baidu.com/data2/lrc/205489/205489.lrc,13
13,《校园青春乐》,龙乐文化,1997-09-07,校园,场景,妹妹你真美,卓依婷,,http://musicdata.baidu.com/data2/lrc/251702559/251702559.lrc,13
13,《零点-工体演唱会》,龙乐文化,1997-09-07,校园,场景,超越,零点乐队,,http://musicdata.baidu.com/data2/lrc/14391083/14391083.lrc,13
14,《小飞行》,亚神音乐,2009-05-01,校园,场景,遍地开花,棉花糖,,http://musicdata.baidu.com/data2/lrc/14969439/14969439.lrc,14
14,《西界》,海蝶音乐,2007-06-29,校园,场景,K-O,林俊杰,,http://musicdata.baidu.com/data2/lrc/246647073/246647073.lrc,14
14,《中国儿歌曲库 Vol. 14：童歌经典》,颂今音乐,2015-09-23,校园,场景,真善美的小世界,小蓓蕾组合,,http://musicdata.baidu.com/data2/lrc/9d812935453ad2588c888fcfed20ddc9/265853676/265853676.lrc,14
14,《033、儿歌曲库-台湾童歌金曲》,颂今音乐,2013-03-22,校园,场景,我的朋友在哪里,小蓓蕾组合,,http://musicdata.baidu.com/data2/lrc/cea409bf002d385e3aa40eb58b265aee/266022658/266022658.lrc,14
14,《唐朝》,滚石唱片,1992-12-07,校园,场景,太阳,唐朝乐队,,http://musicdata.baidu.com/data2/lrc/240401343/240401343.lrc,14
14,《纯粹》,摩登天空,2004-03-01,校园,场景,剥皮树,姜昕,,http://musicdata.baidu.com/data2/lrc/875562/875562.lrc,14
14,《纯粹》,摩登天空,2004-03-01,校园,场景,你笑了,姜昕,,http://musicdata.baidu.com/data2/lrc/806703/806703.lrc,14
14,《就是主题歌》,SONY MUSIC,2004-04-16,校园,场景,飘摇,王子鸣,,http://musicdata.baidu.com/data2/lrc/13912795/13912795.lrc,14
14,"《1,1 Play n Fun》",滚石唱片,2009-11-06,校园,场景,香草恋人,卓文萱,,http://musicdata.baidu.com/data2/lrc/12443272/12443272.lrc,14
14,《珍重无印良品再见演唱会LIVE全纪录》,滚石唱片,2000-06-30,校园,场景,就叫我孩子,品冠,,http://musicdata.baidu.com/data2/lrc/309139/309139.lrc,14
14,《周杰伦》,杰威尔JVR音乐有限公司,2000-11-07,校园,场景,星晴,周杰伦,,http://musicdata.baidu.com/data2/lrc/13767897/13767897.lrc,14
14,《YUSEE!》,Emperor Entertainment,2002-11-01,校园,场景,大孩子,赵颂茹,,http://musicdata.baidu.com/data2/lrc/2125146/2125146.lrc,14
14,《纯粹》,摩登天空,2004-03-01,校园,场景,明天的样子,姜昕,,http://musicdata.baidu.com/data2/lrc/3fa4f78b27784f9a95f48ce9a61376a5/257173024/257173024.lrc,14
14,《我是谁》,福茂唱片,1994-04-01,校园,场景,我是谁,黄舒骏,,http://musicdata.baidu.com/data2/lrc/1466162/1466162.lrc,14
14,《龙的传人》,滚石唱片,2006-08-02,校园,场景,归去来兮,李建复,,http://musicdata.baidu.com/data2/lrc/15307158/15307158.lrc,14
14,《明敏龙情》,滚石唱片,2005-08-22,校园,场景,拜访春天,张明敏,,http://musicdata.baidu.com/data2/lrc/1087706/1087706.lrc,14
14,《我愿意去等》,滚石唱片,1995-01-18,校园,场景,只有只有,周华健,,http://musicdata.baidu.com/data2/lrc/631926/631926.lrc,14
14,《心的方向》,滚石唱片,1987-07-13,校园,场景,年轻的歌未央,周华健,,http://musicdata.baidu.com/data2/lrc/602288/602288.lrc,14
14,《心的方向》,滚石唱片,1987-07-13,校园,场景,因为我在乎,周华健,,http://musicdata.baidu.com/data2/lrc/303393/303393.lrc,14
14,《听健 （16首广东精选(香港版)）》,滚石唱片,1998-12-01,校园,场景,谁叫我,周华健,,http://musicdata.baidu.com/data2/lrc/300051/300051.lrc,14
15,《心的方向》,滚石唱片,1987-07-13,校园,场景,眼眶之中,周华健,,http://musicdata.baidu.com/data2/lrc/266427/266427.lrc,15
15,《朋友 Emil And Friends》,滚石唱片,1997-04-01,校园,场景,没有你,周华健,,http://musicdata.baidu.com/data2/lrc/258917/258917.lrc,15
15,《我愿意去等》,滚石唱片,1995-01-18,校园,场景,我愿意去等,周华健,,http://musicdata.baidu.com/data2/lrc/6171142/6171142.lrc,15
15,《最真的梦》,滚石唱片,1989-11-10,校园,场景,跑在世界的前面,周华健,,http://musicdata.baidu.com/data2/lrc/2124446/2124446.lrc,15
15,《最真的梦》,滚石唱片,1989-11-10,校园,场景,在我心中,周华健,,http://musicdata.baidu.com/data2/lrc/206007/206007.lrc,15
15,《七连滋养》,英皇唱片,2006-11-01,校园,场景,狼女,郑希怡,,http://musicdata.baidu.com/data2/lrc/6170793/6170793.lrc,15
15,《永远的未央歌 齐豫 橄榄树》,滚石唱片,2006-03-09,校园,场景,摇篮曲,齐豫,,http://musicdata.baidu.com/data2/lrc/6170495/6170495.lrc,15
15,《春风》,钛友文化,2003-10-01,校园,场景,假面舞会,王筝,,http://musicdata.baidu.com/data2/lrc/961778/961778.lrc,15
15,《我们的纪念册》,英皇唱片,2002-05-01,校园,场景,活动教学,Twins,,http://musicdata.baidu.com/data2/lrc/934206/934206.lrc,15
15,《忘忧草》,滚石唱片,2001-10-16,校园,场景,现在才说我爱你,周华健,,http://musicdata.baidu.com/data2/lrc/931686/931686.lrc,15
15,"《相见太晚-新歌,精选》",滚石唱片,1999-07-27,校园,场景,最真的期待,赵咏华,,http://musicdata.baidu.com/data2/lrc/931161/931161.lrc,15
15,《年轻的爱》,滚石唱片,2003-04-01,校园,场景,老男人,沈芳如,,http://musicdata.baidu.com/data2/lrc/908706/908706.lrc,15
