,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
17,《幸福在一起 电视原声带》,通力唱片,2016-05-23,新歌,热门,爱的正能量,樊凡,,http://musicdata.baidu.com/data2/lrc/bdbe02b2d90e95866ade2e58183e87d4/265943612/265943612.lrc,17
17,《爱你爱到死心塌地》,酷乐传媒,2016-06-15,新歌,热门,爱你爱到死心塌地,刘曌,,http://musicdata.baidu.com/data2/lrc/6e4113b95863b7c455ed20cfeda9a245/266841200/266841200.lrc,17
17,《农民工我的好兄弟》,魔音唱片,2016-05-24,新歌,热门,梦回军营,刘建东,,http://musicdata.baidu.com/data2/lrc/427a158cd577a1ff01a32f17e011b916/266087902/266087902.lrc,17
17,《好先生》,凤凰涅盘,2016-06-15,新歌,热门,好先生,赵斌,,http://musicdata.baidu.com/data2/lrc/540d9af0b43354f12eb97762a07f5430/266820052/266820052.lrc,17
17,英式摇滚,凤凰涅盘,2016-06-15,新歌,热门,怀旧,T榜,,http://musicdata.baidu.com/data2/lrc/a2e4362e78f9e859b4dc7e4ec4466bf1/271974809/271974809.lrc,17
17,《红遍天下》,横越文化,2016-06-15,新歌,热门,初恋的滋味 (DJ版),石雪峰,,http://musicdata.baidu.com/data2/lrc/686f52ebcf9358b92d39dde467cd1e24/266681848/266681848.lrc,17
17,《Miss Fiona》,太阳娱乐音乐,2016-05-30,新歌,热门,Miss Fiona,薛凯琪,,http://musicdata.baidu.com/data2/lrc/0e85a203a135a009468773b39cbda9fb/266092430/266092430.lrc,17
17,《DJ马哥-引领嗨界》,魔音唱片,2016-05-20,新歌,热门,马哥就是这么嗨,DJ马哥,,http://musicdata.baidu.com/data2/lrc/674c6eaaaee2681e2271d619b5a008b6/265838219/265838219.lrc,17
17,《天高云淡》,通力唱片,2016-06-16,新歌,热门,老爸,孙霄磊,,http://musicdata.baidu.com/data2/lrc/1f2411120b0a50cc580053796c5ed70c/266878405/266878405.lrc,17
17,《星空叙事曲》,看见网络,2016-06-15,新歌,热门,星空叙事曲,冯佳界,,http://musicdata.baidu.com/data2/lrc/320d301e5fab0bf8ec2e283e223ee4ef/274565637/274565637.lrc,17
17,《断情笔》,明日明星文化,2016-05-28,新歌,热门,断情笔,路童,,http://musicdata.baidu.com/data2/lrc/fd921d7a9a4b50760fbaa6eed796e684/266187781/266187781.lrc,17
17,《父子》,唐嘉文化,2016-06-28,新歌,热门,父子,权振东,,http://musicdata.baidu.com/data2/lrc/a123a8d3718877463812c158528b6a2a/267094133/267094133.lrc,17
17,《心飞扬梦启航》,尚音文化,2016-05-17,新歌,热门,恭喜发财红包拿来,李书伟,,http://musicdata.baidu.com/data2/lrc/069a2cc08fe8f959722e0afb016846b2/265837858/265837858.lrc,17
17,《爱原创音乐合集13》,美力星空,2016-06-14,新歌,热门,思念一年又一年,武圣迪,,http://musicdata.baidu.com/data2/lrc/54c4f5fd7435aeda88dc81d3ce34cd25/266845834/266845834.lrc,17
17,《农民工我的好兄弟》,魔音唱片,2016-05-24,新歌,热门,离殇,刘建东,,http://musicdata.baidu.com/data2/lrc/23da83380f1405140bcb03f858eff6f2/266088306/266088306.lrc,17
17,《星空的幻想》,维音唱片,2016-06-13,新歌,热门,星空的幻想 （钢琴版）,曹峙,,http://musicdata.baidu.com/data2/lrc/3e662688a57e9b7bfde69c54b5dc23f1/266800054/266800054.lrc,17
17,《农民工我的好兄弟》,魔音唱片,2016-05-24,新歌,热门,夫妻一场,刘建东,,http://musicdata.baidu.com/data2/lrc/557ae741cbf39d8d49471096cd886344/266088411/266088411.lrc,17
17,《农民工我的好兄弟》,魔音唱片,2016-05-24,新歌,热门,站在西安古城墙,刘建东,,http://musicdata.baidu.com/data2/lrc/64cde588f1f1731688fa951efdfc67d1/266088350/266088350.lrc,17
18,《小可爱儿歌集(一）》,中林文化,2016-05-20,新歌,热门,十二生肖歌（儿歌）,于淼,,http://musicdata.baidu.com/data2/lrc/534d253fc42d8cfe9ac9ffa805e73605/265796865/265796865.lrc,18
18,《你是我最爱的女人》,酷乐传媒,2016-05-17,新歌,热门,你是我最爱的女人,笑天,,http://musicdata.baidu.com/data2/lrc/2281f1cb40db5c99531533b25bc79203/265836284/265836284.lrc,18
18,《百度音乐新歌榜2016—DJ播报》,百度音乐,2016-01-08,新歌,热门,2016第24周 百度音乐新歌榜,"DJ枭枭,方大同",,http://musicdata.baidu.com/data2/lrc/90520824de6603bc7ba49aa698f7af0f/268004448/268004448.lrc,18
18,《爱在达古冰山》,魔音唱片,2016-06-14,新歌,热门,爱在达古冰山,齐旦布,,http://musicdata.baidu.com/data2/lrc/739bd00f9d0db6a4e54efab03eaf1ff1/271976024/271976024.lrc,18
18,《捉迷藏（中文版）》,维音唱片,2016-06-13,新歌,热门,捉迷藏（中文版）,MissMass,,http://musicdata.baidu.com/data2/lrc/745e245291da83e88d817f68a682b904/266800167/266800167.lrc,18
18,《心有花开》,木南十一,2016-06-06,新歌,热门,无画,小娟&山谷里的居民,,http://musicdata.baidu.com/data2/lrc/673e846f6b2b317606832f9aae1a8ada/267334647/267334647.lrc,18
18,《致敬经典周子雷陶笛作品辑（一）》,烽云音乐,2016-05-24,新歌,热门,天堂电影院 (合奏版),周子雷,,http://musicdata.baidu.com/data2/lrc/e1a994062da38a94f8a89f9723687c80/266194613/266194613.lrc,18
18,《分手季》,恒亨科技,2016-06-13,新歌,热门,分手季,陈秋实,,http://musicdata.baidu.com/data2/lrc/fb2253a3313c94e727cff0f711d9e2d4/267158154/267158154.lrc,18
18,《湘西风韵》,维音唱片,2016-06-13,新歌,热门,湘西风韵,刘子维,,http://musicdata.baidu.com/data2/lrc/d46d45c3ad2da0d824b36128be584b18/266802256/266802256.lrc,18
18,《全民情歌》,酝星文化,2016-05-31,新歌,热门,全民情歌,孟杨,,http://musicdata.baidu.com/data2/lrc/ea8c6e0f450b138dd136e5e663ce8dfe/266264523/266264523.lrc,18
18,《夜店》,博雅传媒,2016-05-23,新歌,热门,心中好兄弟 (DJ版),童波,,http://musicdata.baidu.com/data2/lrc/093b7f191b54cfe152c60332769f3080/271976669/271976669.lrc,18
18,《我叫小臭臭》,博雅传媒,2014-09-02,新歌,热门,蝴蝶梦,小臭臭,,http://musicdata.baidu.com/data2/lrc/e775a53956f53dd157e4a98d32a31341/267256496/267256496.lrc,18
