,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,Escondido (Argentina) - Arr. Peter Marschik,"Alexander Rot,Heinz Hromada,Walter Würdinger,Peter Marschik,Wiener Sängerknaben,Andrea Mikulitsch,Thomas Henkes",,http://musicdata.baidu.com/data2/lrc/12753326/12753326.lrc,2
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,"Rossinyol, que vas a França (Catalonia) - Arr. Peter Marschik","Peter Marschik,Klaus Arbeiter,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/12753326/12753326.lrc,2
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,Al lado de mi cabaña (Spain) - Arr. Peter Marschik,"Alexander Rot,Peter Marschik,Andrea Mikulitsch,Wiener Sängerknaben,Thomas Henkes",,http://musicdata.baidu.com/data2/lrc/12753326/12753326.lrc,2
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,Eu a você (Brasil) - Arr. Peter Marschik,"Alexander Rot,Heinz Hromada,Walter Würdinger,Edwin Stemberger,Peter Marschik,Wiener Sängerknaben,Andrea Mikulitsch,Thomas Henkes",,http://musicdata.baidu.com/data2/lrc/12753326/12753326.lrc,2
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,O amendoeira (Portugal) - Arr. Peter Marschik,"Peter Marschik,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/12753326/12753326.lrc,2
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,Jogashima-no Ame (Japan) - Arr. Peter Marschik,"Peter Marschik,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/12753326/12753326.lrc,2
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,Kono Michi (Japan) - Arr. Peter Marschik,"Peter Marschik,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/12753326/12753326.lrc,2
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,Bantu song (South Africa) - Arr. Peter Marschik,"Peter Marschik,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/12753326/12753326.lrc,2
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,Sarie Marais (South Africa) - Arr. Peter Marschik,"Peter Marschik,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/12753326/12753326.lrc,2
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,Jan Pierewiet (South Africa) - Arr. Peter Marschik,"Peter Marschik,Andrea Mikulitsch,Wiener Sängerknaben,Kisser Gertrude",,http://musicdata.baidu.com/data2/lrc/12753326/12753326.lrc,2
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,Komt vrienden in het ronde (The Netherlands) - Arr. Peter Marschik,"Peter Marschik,Marie Wolf,Klaus Arbeiter,Wiener Sängerknaben,Jürgen Geisselbrecht,Andrea Mikulitsch",,http://musicdata.baidu.com/data2/lrc/12753326/12753326.lrc,2
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,The road to Gundagai (Australia) - Arr. Peter Marschik,"Helga Kammerer,Edwin Stemberger,Peter Marschik,Klaus Arbeiter,Wiener Sängerknaben,Andrea Mikulitsch",,http://musicdata.baidu.com/data2/lrc/12753326/12753326.lrc,2
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,Shearer's song (Australia) - Arr. Peter Marschik,"Peter Marschik,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/12753326/12753326.lrc,2
