,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
4,《The Things We Do For Love》,SONY MUSIC,2011-09-24,安静,心情,一生守候,王若琳,,http://musicdata.baidu.com/data2/lrc/239127625/239127625.lrc,4
4,《Is There Anybody Out There?》,SONY MUSIC,2014-01-20,安静,心情,Say Something,A Great Big World,,http://musicdata.baidu.com/data2/lrc/240069212/240069212.lrc,4
4,《走路去纽约》,海蝶音乐,2005-09-01,安静,心情,女人心事,陶晶莹,,http://musicdata.baidu.com/data2/lrc/13859047/13859047.lrc,4
4,《李宗盛 爱情论》,滚石唱片,2004-01-01,安静,心情,希望,李宗盛,,http://musicdata.baidu.com/data2/lrc/218144/218144.lrc,4
4,《江南》,海蝶音乐,2004-06-04,安静,心情,害怕,林俊杰,,http://musicdata.baidu.com/data2/lrc/239774858/239774858.lrc,4
4,《Forrest Gump - The Soundtrack》,SONY MUSIC,2012-04-30,安静,心情,Forrest Gump Suite,Alan Silvestri,,http://musicdata.baidu.com/data2/lrc/12bcce0ae90fd1c09f3c51e618c787e4/288823592/288823592.lrc,4
4,《The Legend Of 1900 - Original Motion Picture Soundtrack》,SONY MUSIC,2004-07-15,安静,心情,A Mozart Re-Incarnated,Ennio Morricone,,http://musicdata.baidu.com/data2/lrc/12bcce0ae90fd1c09f3c51e618c787e4/288823592/288823592.lrc,4
4,《南北》,上海好靓,2013-04-25,安静,心情,我说今晚月光那么美，你说是的,好妹妹乐队,,http://musicdata.baidu.com/data2/lrc/241654316/241654316.lrc,4
4,《美味关系 电视原声带》,SONY MUSIC,2007-12-10,安静,心情,迷宫,王若琳,,http://musicdata.baidu.com/data2/lrc/240465073/240465073.lrc,4
5,《Ten New Songs》,SONY MUSIC,2001-10-09,安静,心情,In My Secret Life,Leonard Cohen,,http://musicdata.baidu.com/data2/lrc/31517657/31517657.lrc,5
5,《城市》,SONY MUSIC,2009-05-18,安静,心情,南国的孩子,张悬,,http://musicdata.baidu.com/data2/lrc/13889631/13889631.lrc,5
5,《The Piano Guys》,SONY MUSIC,2013-01-21,安静,心情,A Thousand Years,The Piano Guys,,http://musicdata.baidu.com/data2/lrc/61f76edb8feb190f37640b0b9c9dd639/545793809/545793809.lrc,5
5,《若你碰到他》,亚神音乐,2009-08-19,安静,心情,抛物线,蔡健雅,,http://musicdata.baidu.com/data2/lrc/246650697/246650697.lrc,5
5,《唯美女声》,SONY MUSIC,2010-03-22,安静,心情,我真的受伤了,王菀之,,http://musicdata.baidu.com/data2/lrc/240463554/240463554.lrc,5
5,《说到爱》,亚神音乐,2011-11-18,安静,心情,旧行李,蔡健雅,,http://musicdata.baidu.com/data2/lrc/13766937/13766937.lrc,5
5,《勇敢爱》,未知,2012-11-05,安静,心情,勇敢爱,Mi2,,http://musicdata.baidu.com/data2/lrc/30967019/30967019.lrc,5
5,《勇气》,滚石唱片,2000-08-02,安静,心情,昨天,梁静茹,,http://musicdata.baidu.com/data2/lrc/13890173/13890173.lrc,5
