,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
2,《The Ebonys》,Philadelphia International,1973-02-14,欧美经典,语言&地域,I Believe,The Ebonys,,http://musicdata.baidu.com/data2/lrc/65812814/65812814.lrc,2
2,《Don'T Get Me Wrong》,SONY MUSIC,1998-09-20,欧美经典,语言&地域,Let Me Down,frances black,,http://musicdata.baidu.com/data2/lrc/12595043/12595043.lrc,2
2,《Don'T Get Me Wrong》,SONY MUSIC,1998-09-20,欧美经典,语言&地域,Everytime I Hear Your Name (I Cry),frances black,,http://musicdata.baidu.com/data2/lrc/12595149/12595149.lrc,2
2,《Happy Ever After》,索尼音乐,1992-09-18,欧美经典,语言&地域,Never Say Goodbye,Gangway,,http://musicdata.baidu.com/data2/lrc/12595149/12595149.lrc,2
2,《Paul Davis Greatest Hits》,SONY MUSIC,1995-05-15,欧美经典,语言&地域,Medicine Woman,PAUL DAVIS,,http://musicdata.baidu.com/data2/lrc/12595149/12595149.lrc,2
2,《Adam's Rib》,SONY MUSIC,1999-09-08,欧美经典,语言&地域,I Can't Take My Eyes Off You,Melanie Doane,,http://musicdata.baidu.com/data2/lrc/68766206/68766206.lrc,2
2,《Stay With We》,SONY MUSIC,1993-07-19,欧美经典,语言&地域,Stay With Me,NRBQ,,http://musicdata.baidu.com/data2/lrc/68766206/68766206.lrc,2
2,《Happy Ever After》,索尼音乐,1992-09-18,欧美经典,语言&地域,No Matter What,Gangway,,http://musicdata.baidu.com/data2/lrc/68766206/68766206.lrc,2
2,《Don'T Get Me Wrong》,SONY MUSIC,1998-09-20,欧美经典,语言&地域,New York City,frances black,,http://musicdata.baidu.com/data2/lrc/12596373/12596373.lrc,2
2,《Ultimate Club Dance 90s - Vol. 2》,"Orchard Enterprises NY,Inc.",2000-01-01,欧美经典,语言&地域,What Is Love,Haddaway,,http://musicdata.baidu.com/data2/lrc/12596373/12596373.lrc,2
2,《Paul Davis Greatest Hits》,SONY MUSIC,1995-05-15,欧美经典,语言&地域,Thinking Of You,PAUL DAVIS,,http://musicdata.baidu.com/data2/lrc/12597761/12597761.lrc,2
3,《Samedi Soir Sur La Terre》,Columbia,1995-01-01,欧美经典,语言&地域,"Je T'Aimais, Je T'Aime, Je T'Aimerai",Francis Cabrel,,http://musicdata.baidu.com/data2/lrc/12597761/12597761.lrc,3
3,《Prazision LP》,"Orchard Enterprises NY,Inc.",1993-11-01,欧美经典,语言&地域,Soft Return,Labradford,,http://musicdata.baidu.com/data2/lrc/12597761/12597761.lrc,3
3,《Word...Life (Deluxe Edition)》,"Orchard Enterprises NY,Inc.",1994-10-18,欧美经典,语言&地域,Word...Life,O.C.,,http://musicdata.baidu.com/data2/lrc/12597761/12597761.lrc,3
3,《Before the Rain》,Elektra,1978-01-01,欧美经典,语言&地域,Sing Song,Lee Oskar,,http://musicdata.baidu.com/data2/lrc/12597761/12597761.lrc,3
3,《Somnium》,"Orchard Enterprises NY,Inc.",1995-07-04,欧美经典,语言&地域,The Stars Above,Sianspheric,,http://musicdata.baidu.com/data2/lrc/12597761/12597761.lrc,3
3,《Moonchild》,SONY MUSIC,1997-06-16,欧美经典,语言&地域,Every Step Of The Way,Celtus,,http://musicdata.baidu.com/data2/lrc/12597761/12597761.lrc,3
3,《Deep》,Beggars Banquet,1989-05-01,欧美经典,语言&地域,Deep Ocean Vast Sea,Peter Murphy,,http://musicdata.baidu.com/data2/lrc/2e7983431168ca2035aa78009be7636a/544274420/544274420.lrc,3
3,《Dirty Dancing》,SONY MUSIC,1991-09-16,欧美经典,语言&地域,Love Is Strange,Mickey & Sylvia,,http://musicdata.baidu.com/data2/lrc/12614003/12614003.lrc,3
3,《Don'T Get Me Wrong》,SONY MUSIC,1998-09-20,欧美经典,语言&地域,Love Me,frances black,,http://musicdata.baidu.com/data2/lrc/12597277/12597277.lrc,3
3,《Moonchild》,SONY MUSIC,1997-06-16,欧美经典,语言&地域,Trikuti,Celtus,,http://musicdata.baidu.com/data2/lrc/12597277/12597277.lrc,3
3,《Keep The Fire Burnin'》,SONY MUSIC,1995-01-16,欧美经典,语言&地域,We Are The Young,dan hartman,,http://musicdata.baidu.com/data2/lrc/12596123/12596123.lrc,3
3,《Waltz of the Wind》,"Orchard Enterprises NY,Inc.",1998-09-15,欧美经典,语言&地域,Waltz of the Wind (feat. Alison Krauss and Sam Bush),"Alison Krauss,Sam Bush,Ledward Kaapana",,http://musicdata.baidu.com/data2/lrc/12596123/12596123.lrc,3
